Date,Close ,Adj Close ,Volume,Unnamed: 4
2008-01-16,114760796340224.0,114760796340224.0,-,0.0
2008-01-15,128368796237824.0,128368796237824.0,-,0.0
2008-01-14,136533596176384.0,136533596176384.0,-,0.0
2008-01-11,137894396166144.0,137894396166144.0,-,0.0
2008-01-10,140615996145664.0,140615996145664.0,-,0.0
2008-01-09,149234393284608.0,149234393284608.0,-,0.0
2008-01-08,145605598904320.0,145605598904320.0,-,0.0
2008-01-07,142430393335808.0,142430393335808.0,-,0.0
2008-01-04,150595193274368.0,150595193274368.0,-,0.0
2008-01-03,160574398791680.0,160574398791680.0,-,0.0
2008-01-02,152863204442112.0,152863204442112.0,-,0.0
2007-12-31,151502404452352.0,151502404452352.0,-,0.0
2007-12-28,154677593243648.0,154677593243648.0,-,0.0
2007-12-27,161028004380672.0,161028004380672.0,-,0.0
2007-12-26,163749604360192.0,163749604360192.0,-,0.0
2007-12-24,165110404349952.0,165110404349952.0,-,0.0
2007-12-21,165110404349952.0,165110404349952.0,-,0.0
2007-12-20,164656798760960.0,164656798760960.0,-,0.0
2007-12-19,162842393182208.0,162842393182208.0,-,0.0
2007-12-18,155131198832640.0,155131198832640.0,-,0.0
2007-12-17,153770398842880.0,153770398842880.0,-,0.0
2007-12-14,161935198781440.0,161935198781440.0,-,0.0
2007-12-13,155584804421632.0,155584804421632.0,-,0.0
2007-12-12,152863204442112.0,152863204442112.0,-,0.0
2007-12-11,154677593243648.0,154677593243648.0,-,0.0
2007-12-10,164656798760960.0,164656798760960.0,-,0.0
2007-12-07,162388804370432.0,162388804370432.0,-,0.0
2007-12-06,166017598750720.0,166017598750720.0,-,0.0
2007-12-05,145605598904320.0,145605598904320.0,-,0.0
2007-12-04,172821598699520.0,172821598699520.0,-,0.0
2007-12-03,188244004175872.0,188244004175872.0,-,0.0
2007-11-30,200491204083712.0,200491204083712.0,-,0.0
2007-11-29,196862392926208.0,196862392926208.0,-,0.0
2007-11-28,179171993059328.0,179171993059328.0,-,0.0
2007-11-27,166017598750720.0,166017598750720.0,-,0.0
2007-11-26,174636004278272.0,174636004278272.0,-,0.0
2007-11-23,183707998617600.0,183707998617600.0,-,0.0
2007-11-21,172367993110528.0,172367993110528.0,-,0.0
2007-11-20,180986398638080.0,180986398638080.0,-,0.0
2007-11-19,162842393182208.0,162842393182208.0,-,0.0
2007-11-16,188244004175872.0,188244004175872.0,-,0.0
2007-11-15,195501592936448.0,195501592936448.0,-,0.0
2007-11-14,204573604052992.0,204573604052992.0,-,0.0
2007-11-13,201852004073472.0,201852004073472.0,-,0.0
2007-11-12,190511998566400.0,190511998566400.0,-,0.0
2007-11-09,196408804114432.0,196408804114432.0,-,0.0
2007-11-08,213645598392320.0,213645598392320.0,-,0.0
2007-11-07,228614398279680.0,228614398279680.0,-,0.0
2007-11-06,247211992547328.0,247211992547328.0,-,0.0
2007-11-05,241768792588288.0,241768792588288.0,-,0.0
2007-11-02,256284003663872.0,256284003663872.0,-,0.0
2007-11-01,262180792434688.0,262180792434688.0,-,0.0
2007-10-31,274427992342528.0,274427992342528.0,-,0.0
2007-10-30,270345592373248.0,270345592373248.0,-,0.0
2007-10-29,277149592322048.0,277149592322048.0,-,0.0
2007-10-26,263088003612672.0,263088003612672.0,-,0.0
2007-10-25,263088003612672.0,263088003612672.0,-,0.0
2007-10-24,268984792383488.0,268984792383488.0,-,0.0
2007-10-23,270799197962240.0,270799197962240.0,-,0.0
2007-10-22,264448803602432.0,264448803602432.0,-,0.0
2007-10-19,269438397972480.0,269438397972480.0,-,0.0
2007-10-18,276696003510272.0,276696003510272.0,-,0.0
2007-10-17,280324797890560.0,280324797890560.0,-,0.0
2007-10-16,282139186692096.0,282139186692096.0,-,0.0
2007-10-15,297107986579456.0,297107986579456.0,-,0.0
2007-10-12,303004808904704.0,303004808904704.0,-,0.0
2007-10-11,308448008863744.0,308448008863744.0,-,0.0
2007-10-10,316612808802304.0,316612808802304.0,-,0.0
2007-10-09,317519986425856.0,317519986425856.0,-,0.0
2007-10-08,321602386395136.0,321602386395136.0,-,0.0
2007-10-05,313891208822784.0,313891208822784.0,-,0.0
2007-10-04,309355186487296.0,309355186487296.0,-,0.0
2007-10-03,309355186487296.0,309355186487296.0,-,0.0
2007-10-02,312076786466816.0,312076786466816.0,-,0.0
2007-10-01,317066397614080.0,317066397614080.0,-,0.0
2007-09-28,317066397614080.0,317066397614080.0,-,0.0
2007-09-27,324777608740864.0,324777608740864.0,-,0.0
2007-09-26,306179997696000.0,306179997696000.0,-,0.0
2007-09-25,315252008812544.0,315252008812544.0,-,0.0
2007-09-24,298015197757440.0,298015197757440.0,-,0.0
2007-09-21,273067192352768.0,273067192352768.0,-,0.0
2007-09-20,272159997952000.0,272159997952000.0,-,0.0
2007-09-19,273974403530752.0,273974403530752.0,-,0.0
2007-09-18,268077597982720.0,268077597982720.0,-,0.0
2007-09-17,257191198064640.0,257191198064640.0,-,0.0
2007-09-14,264902392414208.0,264902392414208.0,-,0.0
2007-09-13,268077597982720.0,268077597982720.0,-,0.0
2007-09-12,270345592373248.0,270345592373248.0,-,0.0
2007-09-11,268984792383488.0,268984792383488.0,-,0.0
2007-09-10,268531203571712.0,268531203571712.0,-,0.0
2007-09-07,270799197962240.0,270799197962240.0,-,0.0
2007-09-06,271706392363008.0,271706392363008.0,-,0.0
2007-09-05,274881597931520.0,274881597931520.0,-,0.0
2007-09-04,274881597931520.0,274881597931520.0,-,0.0
2007-08-31,278963997900800.0,278963997900800.0,-,0.0
2007-08-30,268077597982720.0,268077597982720.0,-,0.0
2007-08-29,264902392414208.0,264902392414208.0,-,0.0
2007-08-28,252655192506368.0,252655192506368.0,-,0.0
2007-08-27,259912798044160.0,259912798044160.0,-,0.0
2007-08-24,268531203571712.0,268531203571712.0,-,0.0
2007-08-23,266263192403968.0,266263192403968.0,-,0.0
2007-08-22,278056803500032.0,278056803500032.0,-,0.0
2007-08-21,248119203725312.0,248119203725312.0,-,0.0
2007-08-20,240407992598528.0,240407992598528.0,-,0.0
2007-08-17,235418398228480.0,235418398228480.0,-,0.0
2007-08-16,237232803807232.0,237232803807232.0,-,0.0
2007-08-15,249933592526848.0,249933592526848.0,-,0.0
2007-08-14,277603197911040.0,277603197911040.0,-,0.0
2007-08-13,283499986681856.0,283499986681856.0,-,0.0
2007-08-10,226346403889152.0,226346403889152.0,-,0.0
2007-08-09,234964792639488.0,234964792639488.0,-,0.0
2007-08-08,269438397972480.0,269438397972480.0,-,0.0
2007-08-07,284407197859840.0,284407197859840.0,-,0.0
2007-08-06,283499986681856.0,283499986681856.0,-,0.0
2007-08-03,312076786466816.0,312076786466816.0,-,0.0
2007-08-02,302551186538496.0,302551186538496.0,-,0.0
2007-08-01,283046397870080.0,283046397870080.0,-,0.0
2007-07-31,303004808904704.0,303004808904704.0,-,0.0
2007-07-30,304819197706240.0,304819197706240.0,-,0.0
2007-07-27,311169608843264.0,311169608843264.0,-,0.0
2007-07-26,307087208873984.0,307087208873984.0,-,0.0
2007-07-25,325684786364416.0,325684786364416.0,-,0.0
2007-07-24,331581608689664.0,331581608689664.0,-,0.0
2007-07-23,357436808495104.0,357436808495104.0,-,0.0
2007-07-20,364240808443904.0,364240808443904.0,-,0.0
2007-07-19,365601608433664.0,365601608433664.0,-,0.0
2007-07-18,357890397306880.0,357890397306880.0,-,0.0
2007-07-17,366962408423424.0,366962408423424.0,-,0.0
2007-07-16,367415997235200.0,367415997235200.0,-,0.0
2007-07-13,372405608382464.0,372405608382464.0,-,0.0
2007-07-12,367415997235200.0,367415997235200.0,-,0.0
2007-07-11,362426386087936.0,362426386087936.0,-,0.0
2007-07-10,359251197296640.0,359251197296640.0,-,0.0
2007-07-09,370591186026496.0,370591186026496.0,-,0.0
2007-07-06,365147986067456.0,365147986067456.0,-,0.0
2007-07-05,351993608536064.0,351993608536064.0,-,0.0
2007-07-03,340199997440000.0,340199997440000.0,-,0.0
2007-07-02,332942408679424.0,332942408679424.0,-,0.0
2007-06-29,325684786364416.0,325684786364416.0,-,0.0
2007-06-28,332488786313216.0,332488786313216.0,-,0.0
2007-06-27,331127986323456.0,331127986323456.0,-,0.0
2007-06-26,325684786364416.0,325684786364416.0,-,0.0
2007-06-25,317519986425856.0,317519986425856.0,-,0.0
2007-06-22,321602386395136.0,321602386395136.0,-,0.0
2007-06-21,328860008710144.0,328860008710144.0,-,0.0
2007-06-20,320695208771584.0,320695208771584.0,-,0.0
2007-06-19,317519986425856.0,317519986425856.0,-,0.0
2007-06-18,312076786466816.0,312076786466816.0,-,0.0
2007-06-15,305272786518016.0,305272786518016.0,-,0.0
2007-06-14,305726408884224.0,305726408884224.0,-,0.0
2007-06-13,306633586507776.0,306633586507776.0,-,0.0
2007-06-12,299375997747200.0,299375997747200.0,-,0.0
2007-06-11,302097597726720.0,302097597726720.0,-,0.0
2007-06-08,298015197757440.0,298015197757440.0,-,0.0
2007-06-07,284860786671616.0,284860786671616.0,-,0.0
2007-06-06,288036009017344.0,288036009017344.0,-,0.0
2007-06-05,293932797788160.0,293932797788160.0,-,0.0
2007-06-04,289850397818880.0,289850397818880.0,-,0.0
2007-06-01,282592809058304.0,282592809058304.0,-,0.0
2007-05-31,278963997900800.0,278963997900800.0,-,0.0
2007-05-30,278510392311808.0,278510392311808.0,-,0.0
2007-05-29,279417603489792.0,279417603489792.0,-,0.0
2007-05-25,273520797941760.0,273520797941760.0,-,0.0
2007-05-24,268077597982720.0,268077597982720.0,-,0.0
2007-05-23,272159997952000.0,272159997952000.0,-,0.0
2007-05-22,268077597982720.0,268077597982720.0,-,0.0
2007-05-21,262634398023680.0,262634398023680.0,-,0.0
2007-05-18,248572792537088.0,248572792537088.0,-,0.0
2007-05-17,227707203878912.0,227707203878912.0,-,0.0
2007-05-16,219995992752128.0,219995992752128.0,-,0.0
2007-05-15,215006398382080.0,215006398382080.0,-,0.0
2007-05-14,210016804012032.0,210016804012032.0,-,0.0
2007-05-11,211831192813568.0,211831192813568.0,-,0.0
2007-05-10,208202398433280.0,208202398433280.0,-,0.0
2007-05-09,210016804012032.0,210016804012032.0,-,0.0
2007-05-08,206841598443520.0,206841598443520.0,-,0.0
2007-05-07,206841598443520.0,206841598443520.0,-,0.0
2007-05-04,209109592834048.0,209109592834048.0,-,0.0
2007-05-03,205934404042752.0,205934404042752.0,-,0.0
2007-05-02,210016804012032.0,210016804012032.0,-,0.0
2007-05-01,208656004022272.0,208656004022272.0,-,0.0
2007-04-30,210016804012032.0,210016804012032.0,-,0.0
2007-04-27,213645598392320.0,213645598392320.0,-,0.0
2007-04-26,213645598392320.0,213645598392320.0,-,0.0
2007-04-25,215006398382080.0,215006398382080.0,-,0.0
2007-04-24,210470392823808.0,210470392823808.0,-,0.0
2007-04-23,211831192813568.0,211831192813568.0,-,0.0
2007-04-20,210016804012032.0,210016804012032.0,-,0.0
2007-04-19,207748792844288.0,207748792844288.0,-,0.0
2007-04-18,207748792844288.0,207748792844288.0,-,0.0
2007-04-17,208202398433280.0,208202398433280.0,-,0.0
2007-04-16,208656004022272.0,208656004022272.0,-,0.0
2007-04-13,208202398433280.0,208202398433280.0,-,0.0
2007-04-12,208656004022272.0,208656004022272.0,-,0.0
2007-04-11,207295204032512.0,207295204032512.0,-,0.0
2007-04-10,207295204032512.0,207295204032512.0,-,0.0
2007-04-09,206387992854528.0,206387992854528.0,-,0.0
2007-04-05,210470392823808.0,210470392823808.0,-,0.0
2007-04-04,210016804012032.0,210016804012032.0,-,0.0
2007-04-03,212738403991552.0,212738403991552.0,-,0.0
2007-04-02,213191992803328.0,213191992803328.0,-,0.0
2007-03-30,211377604001792.0,211377604001792.0,-,0.0
2007-03-29,206841598443520.0,206841598443520.0,-,0.0
2007-03-28,205027192864768.0,205027192864768.0,-,0.0
2007-03-27,206841598443520.0,206841598443520.0,-,0.0
2007-03-26,209109592834048.0,209109592834048.0,-,0.0
2007-03-23,207748792844288.0,207748792844288.0,-,0.0
2007-03-22,208656004022272.0,208656004022272.0,-,0.0
2007-03-21,205934404042752.0,205934404042752.0,-,0.0
2007-03-20,207295204032512.0,207295204032512.0,-,0.0
2007-03-19,202305592885248.0,202305592885248.0,-,0.0
2007-03-16,207748792844288.0,207748792844288.0,-,0.0
2007-03-15,211377604001792.0,211377604001792.0,-,0.0
2007-03-14,213191992803328.0,213191992803328.0,-,0.0
2007-03-13,212284798402560.0,212284798402560.0,-,0.0
2007-03-12,217274392772608.0,217274392772608.0,-,0.0
2007-03-09,220903203930112.0,220903203930112.0,-,0.0
2007-03-08,220449598341120.0,220449598341120.0,-,0.0
2007-03-07,227707203878912.0,227707203878912.0,-,0.0
2007-03-06,227707203878912.0,227707203878912.0,-,0.0
2007-03-05,223624803909632.0,223624803909632.0,-,0.0
2007-03-02,216367198371840.0,216367198371840.0,-,0.0
2007-03-01,219995992752128.0,219995992752128.0,-,0.0
2007-02-28,219088798351360.0,219088798351360.0,-,0.0
2007-02-27,217274392772608.0,217274392772608.0,-,0.0
2007-02-26,222264003919872.0,222264003919872.0,-,0.0
2007-02-23,225439192711168.0,225439192711168.0,-,0.0
2007-02-22,224078392721408.0,224078392721408.0,-,0.0
2007-02-21,223624803909632.0,223624803909632.0,-,0.0
2007-02-20,223624803909632.0,223624803909632.0,-,0.0
2007-02-16,225439192711168.0,225439192711168.0,-,0.0
2007-02-15,221810398330880.0,221810398330880.0,-,0.0
2007-02-14,222717592731648.0,222717592731648.0,-,0.0
2007-02-13,224985603899392.0,224985603899392.0,-,0.0
2007-02-12,222717592731648.0,222717592731648.0,-,0.0
2007-02-09,225892798300160.0,225892798300160.0,-,0.0
2007-02-08,224985603899392.0,224985603899392.0,-,0.0
2007-02-07,226799992700928.0,226799992700928.0,-,0.0
2007-02-06,230428803858432.0,230428803858432.0,-,0.0
2007-02-05,234057598238720.0,234057598238720.0,-,0.0
2007-02-02,234964792639488.0,234964792639488.0,-,0.0
2007-02-01,234057598238720.0,234057598238720.0,-,0.0
2007-01-31,227707203878912.0,227707203878912.0,-,0.0
2007-01-30,227253598289920.0,227253598289920.0,-,0.0
2007-01-29,223624803909632.0,223624803909632.0,-,0.0
2007-01-26,219995992752128.0,219995992752128.0,-,0.0
2007-01-25,219542403940352.0,219542403940352.0,-,0.0
2007-01-24,219542403940352.0,219542403940352.0,-,0.0
2007-01-23,218635192762368.0,218635192762368.0,-,0.0
2007-01-22,215460003971072.0,215460003971072.0,-,0.0
2007-01-19,223624803909632.0,223624803909632.0,-,0.0
2007-01-18,219542403940352.0,219542403940352.0,-,0.0
2007-01-17,210923998412800.0,210923998412800.0,-,0.0
2007-01-16,217727998361600.0,217727998361600.0,-,0.0
2007-01-12,224985603899392.0,224985603899392.0,-,0.0
2007-01-11,228614398279680.0,228614398279680.0,-,0.0
2007-01-10,217727998361600.0,217727998361600.0,-,0.0
2007-01-09,217727998361600.0,217727998361600.0,-,0.0
2007-01-08,216820803960832.0,216820803960832.0,-,0.0
2007-01-05,212284798402560.0,212284798402560.0,-,0.0
2007-01-04,210923998412800.0,210923998412800.0,-,0.0
2007-01-03,211831192813568.0,211831192813568.0,-,0.0
2006-12-29,210923998412800.0,210923998412800.0,-,0.0
2006-12-28,219542403940352.0,219542403940352.0,-,0.0
2006-12-27,221356792741888.0,221356792741888.0,-,0.0
2006-12-26,221810398330880.0,221810398330880.0,-,0.0
2006-12-22,222264003919872.0,222264003919872.0,-,0.0
2006-12-21,224531998310400.0,224531998310400.0,-,0.0
2006-12-20,224531998310400.0,224531998310400.0,-,0.0
2006-12-19,220449598341120.0,220449598341120.0,-,0.0
2006-12-18,222264003919872.0,222264003919872.0,-,0.0
2006-12-15,224985603899392.0,224985603899392.0,-,0.0
2006-12-14,224985603899392.0,224985603899392.0,-,0.0
2006-12-13,228614398279680.0,228614398279680.0,-,0.0
2006-12-12,229521592680448.0,229521592680448.0,-,0.0
2006-12-11,231335998259200.0,231335998259200.0,-,0.0
2006-12-08,239954403786752.0,239954403786752.0,-,0.0
2006-12-07,250840803704832.0,250840803704832.0,-,0.0
2006-12-06,249933592526848.0,249933592526848.0,-,0.0
2006-12-05,236325592629248.0,236325592629248.0,-,0.0
2006-12-04,231789603848192.0,231789603848192.0,-,0.0
2006-12-01,234057598238720.0,234057598238720.0,-,0.0
2006-11-30,237686392619008.0,237686392619008.0,-,0.0
2006-11-29,228614398279680.0,228614398279680.0,-,0.0
2006-11-28,265809603592192.0,265809603592192.0,-,0.0
2006-11-27,269892003561472.0,269892003561472.0,-,0.0
2006-11-24,280324797890560.0,280324797890560.0,-,0.0
2006-11-22,274881597931520.0,274881597931520.0,-,0.0
2006-11-21,279871192301568.0,279871192301568.0,-,0.0
2006-11-20,288036009017344.0,288036009017344.0,-,0.0
2006-11-17,265809603592192.0,265809603592192.0,-,0.0
2006-11-16,270345592373248.0,270345592373248.0,-,0.0
2006-11-15,268984792383488.0,268984792383488.0,-,0.0
2006-11-14,268984792383488.0,268984792383488.0,-,0.0
2006-11-13,268531203571712.0,268531203571712.0,-,0.0
2006-11-10,267170403581952.0,267170403581952.0,-,0.0
2006-11-09,269438397972480.0,269438397972480.0,-,0.0
2006-11-08,268984792383488.0,268984792383488.0,-,0.0
2006-11-07,272613603540992.0,272613603540992.0,-,0.0
2006-11-06,272159997952000.0,272159997952000.0,-,0.0
2006-11-03,275788792332288.0,275788792332288.0,-,0.0
2006-11-02,268531203571712.0,268531203571712.0,-,0.0
2006-11-01,273520797941760.0,273520797941760.0,-,0.0
2006-10-31,281685597880320.0,281685597880320.0,-,0.0
2006-10-30,281231992291328.0,281231992291328.0,-,0.0
2006-10-27,280324797890560.0,280324797890560.0,-,0.0
2006-10-26,282592809058304.0,282592809058304.0,-,0.0
2006-10-25,272613603540992.0,272613603540992.0,-,0.0
2006-10-24,270345592373248.0,270345592373248.0,-,0.0
2006-10-23,267623992393728.0,267623992393728.0,-,0.0
2006-10-20,270345592373248.0,270345592373248.0,-,0.0
2006-10-19,267170403581952.0,267170403581952.0,-,0.0
2006-10-18,271706392363008.0,271706392363008.0,-,0.0
2006-10-17,273520797941760.0,273520797941760.0,-,0.0
2006-10-16,275788792332288.0,275788792332288.0,-,0.0
2006-10-13,262634398023680.0,262634398023680.0,-,0.0
2006-10-12,254015992496128.0,254015992496128.0,-,0.0
2006-10-11,258551998054400.0,258551998054400.0,-,0.0
2006-10-10,259912798044160.0,259912798044160.0,-,0.0
2006-10-09,259459192455168.0,259459192455168.0,-,0.0
2006-10-06,259005603643392.0,259005603643392.0,-,0.0
2006-10-05,259005603643392.0,259005603643392.0,-,0.0
2006-10-04,261273598033920.0,261273598033920.0,-,0.0
2006-10-03,259912798044160.0,259912798044160.0,-,0.0
2006-10-02,260819992444928.0,260819992444928.0,-,0.0
2006-09-29,266716797992960.0,266716797992960.0,-,0.0
2006-09-28,269892003561472.0,269892003561472.0,-,0.0
2006-09-27,270799197962240.0,270799197962240.0,-,0.0
2006-09-26,265355998003200.0,265355998003200.0,-,0.0
2006-09-25,258551998054400.0,258551998054400.0,-,0.0
2006-09-22,261727203622912.0,261727203622912.0,-,0.0
2006-09-21,263995198013440.0,263995198013440.0,-,0.0
2006-09-20,261727203622912.0,261727203622912.0,-,0.0
2006-09-19,265809603592192.0,265809603592192.0,-,0.0
2006-09-18,266716797992960.0,266716797992960.0,-,0.0
2006-09-15,267623992393728.0,267623992393728.0,-,0.0
2006-09-14,268984792383488.0,268984792383488.0,-,0.0
2006-09-13,274427992342528.0,274427992342528.0,-,0.0
2006-09-12,272159997952000.0,272159997952000.0,-,0.0
2006-09-11,266263192403968.0,266263192403968.0,-,0.0
2006-09-08,273520797941760.0,273520797941760.0,-,0.0
2006-09-07,282592809058304.0,282592809058304.0,-,0.0
2006-09-06,279871192301568.0,279871192301568.0,-,0.0
2006-09-05,281231992291328.0,281231992291328.0,-,0.0
2006-09-01,285314409037824.0,285314409037824.0,-,0.0
2006-08-31,286221586661376.0,286221586661376.0,-,0.0
2006-08-30,279417603489792.0,279417603489792.0,-,0.0
2006-08-29,278056803500032.0,278056803500032.0,-,0.0
2006-08-28,263995198013440.0,263995198013440.0,-,0.0
2006-08-25,265355998003200.0,265355998003200.0,-,0.0
2006-08-24,267623992393728.0,267623992393728.0,-,0.0
2006-08-23,272159997952000.0,272159997952000.0,-,0.0
2006-08-22,271252803551232.0,271252803551232.0,-,0.0
2006-08-21,260366403633152.0,260366403633152.0,-,0.0
2006-08-18,257644803653632.0,257644803653632.0,-,0.0
2006-08-17,258551998054400.0,258551998054400.0,-,0.0
2006-08-16,254015992496128.0,254015992496128.0,-,0.0
2006-08-15,250840803704832.0,250840803704832.0,-,0.0
2006-08-14,249480003715072.0,249480003715072.0,-,0.0
2006-08-11,255376792485888.0,255376792485888.0,-,0.0
2006-08-10,258098392465408.0,258098392465408.0,-,0.0
2006-08-09,266716797992960.0,266716797992960.0,-,0.0
2006-08-08,267170403581952.0,267170403581952.0,-,0.0
2006-08-07,257191198064640.0,257191198064640.0,-,0.0
2006-08-04,261273598033920.0,261273598033920.0,-,0.0
2006-08-03,267623992393728.0,267623992393728.0,-,0.0
2006-08-02,304819197706240.0,304819197706240.0,-,0.0
2006-08-01,285767997849600.0,285767997849600.0,-,0.0
2006-07-31,276696003510272.0,276696003510272.0,-,0.0
2006-07-28,281231992291328.0,281231992291328.0,-,0.0
2006-07-27,281231992291328.0,281231992291328.0,-,0.0
2006-07-26,281685597880320.0,281685597880320.0,-,0.0
2006-07-25,275788792332288.0,275788792332288.0,-,0.0
2006-07-24,272613603540992.0,272613603540992.0,-,0.0
2006-07-21,263088003612672.0,263088003612672.0,-,0.0
2006-07-20,266716797992960.0,266716797992960.0,-,0.0
2006-07-19,271252803551232.0,271252803551232.0,-,0.0
2006-07-18,263995198013440.0,263995198013440.0,-,0.0
2006-07-17,274881597931520.0,274881597931520.0,-,0.0
2006-07-14,279871192301568.0,279871192301568.0,-,0.0
2006-07-13,279417603489792.0,279417603489792.0,-,0.0
2006-07-12,279871192301568.0,279871192301568.0,-,0.0
2006-07-11,281231992291328.0,281231992291328.0,-,0.0
2006-07-10,275335203520512.0,275335203520512.0,-,0.0
2006-07-07,279871192301568.0,279871192301568.0,-,0.0
2006-07-06,282592809058304.0,282592809058304.0,-,0.0
2006-07-05,283046397870080.0,283046397870080.0,-,0.0
2006-07-03,285767997849600.0,285767997849600.0,-,0.0
2006-06-30,284407197859840.0,284407197859840.0,-,0.0
2006-06-29,285314409037824.0,285314409037824.0,-,0.0
2006-06-28,291664786620416.0,291664786620416.0,-,0.0
2006-06-27,321602386395136.0,321602386395136.0,-,0.0
2006-06-26,336117597470720.0,336117597470720.0,-,0.0
2006-06-23,328860008710144.0,328860008710144.0,-,0.0
2006-06-22,312983997644800.0,312983997644800.0,-,0.0
2006-06-21,306179997696000.0,306179997696000.0,-,0.0
2006-06-20,295293597777920.0,295293597777920.0,-,0.0
2006-06-19,288036009017344.0,288036009017344.0,-,0.0
2006-06-16,296200808955904.0,296200808955904.0,-,0.0
2006-06-15,290303986630656.0,290303986630656.0,-,0.0
2006-06-14,280778403479552.0,280778403479552.0,-,0.0
2006-06-13,276242397921280.0,276242397921280.0,-,0.0
2006-06-12,304365608894464.0,304365608894464.0,-,0.0
2006-06-09,308901597675520.0,308901597675520.0,-,0.0
2006-06-08,315705597624320.0,315705597624320.0,-,0.0
2006-06-07,322056008761344.0,322056008761344.0,-,0.0
2006-06-06,322509597573120.0,322509597573120.0,-,0.0
2006-06-05,329313597521920.0,329313597521920.0,-,0.0
2006-06-02,339292786262016.0,339292786262016.0,-,0.0
2006-06-01,338839197450240.0,338839197450240.0,-,0.0
2006-05-31,329313597521920.0,329313597521920.0,-,0.0
2006-05-30,324323986374656.0,324323986374656.0,-,0.0
2006-05-26,332035197501440.0,332035197501440.0,-,0.0
2006-05-25,324323986374656.0,324323986374656.0,-,0.0
2006-05-24,323870397562880.0,323870397562880.0,-,0.0
2006-05-23,324323986374656.0,324323986374656.0,-,0.0
2006-05-22,322509597573120.0,322509597573120.0,-,0.0
2006-05-19,326591997542400.0,326591997542400.0,-,0.0
2006-05-18,337478397460480.0,337478397460480.0,-,0.0
2006-05-17,349725597368320.0,349725597368320.0,-,0.0
2006-05-16,360158408474624.0,360158408474624.0,-,0.0
2006-05-15,346096786210816.0,346096786210816.0,-,0.0
2006-05-12,369230386036736.0,369230386036736.0,-,0.0
2006-05-11,388735208259584.0,388735208259584.0,-,0.0
2006-05-10,363787186077696.0,363787186077696.0,-,0.0
2006-05-09,375127208361984.0,375127208361984.0,-,0.0
2006-05-08,366055197245440.0,366055197245440.0,-,0.0
2006-05-05,374673585995776.0,374673585995776.0,-,0.0
2006-05-04,340199997440000.0,340199997440000.0,-,0.0
2006-05-03,327952797532160.0,327952797532160.0,-,0.0
2006-05-02,323416808751104.0,323416808751104.0,-,0.0
2006-05-01,328860008710144.0,328860008710144.0,-,0.0
2006-04-28,339746408628224.0,339746408628224.0,-,0.0
2006-04-27,336117597470720.0,336117597470720.0,-,0.0
2006-04-26,350179186180096.0,350179186180096.0,-,0.0
2006-04-25,340653586251776.0,340653586251776.0,-,0.0
2006-04-24,345643197399040.0,345643197399040.0,-,0.0
2006-04-21,357436808495104.0,357436808495104.0,-,0.0
2006-04-20,361972797276160.0,361972797276160.0,-,0.0
2006-04-19,362426386087936.0,362426386087936.0,-,0.0
2006-04-18,352900786159616.0,352900786159616.0,-,0.0
2006-04-17,390549597061120.0,390549597061120.0,-,0.0
2006-04-13,446795985453056.0,446795985453056.0,-,0.0
2006-04-12,439538396692480.0,439538396692480.0,-,0.0
2006-04-11,564278373384192.0,450878385422336.0,-,0.0
2006-04-10,572443173322752.0,457402340081664.0,-,0.0
2006-04-07,560196006969344.0,447616424869888.0,-,0.0
2006-04-06,535247984787456.0,427682072363008.0,-,0.0
2006-04-05,551577584664576.0,440730015236096.0,-,0.0
2006-04-04,557474406989824.0,445441762131968.0,-,0.0
2006-04-03,564732029304832.0,451240873951232.0,-,0.0
2006-03-31,589680017932288.0,471175192903680.0,-,0.0
2006-03-30,618256784162816.0,494009050988544.0,-,0.0
2006-03-29,623246395310080.0,497995921489920.0,-,0.0
2006-03-28,620978384142336.0,496183680172032.0,-,0.0
2006-03-27,803325582770176.0,460664334188544.0,-,0.0
2006-03-24,784274382913536.0,449739514445824.0,-,0.0
2006-03-23,774748816539648.0,444277087797248.0,-,0.0
2006-03-22,821016016191488.0,470808879169536.0,-,0.0
2006-03-21,826459216150528.0,473930246651904.0,-,0.0
2006-03-20,816479993856000.0,468207706046464.0,-,0.0
2006-03-17,791078416416768.0,453641290907648.0,-,0.0
2006-03-16,775655994163200.0,444797349265408.0,-,0.0
2006-03-15,780645605310464.0,447658602790912.0,-,0.0
2006-03-14,774748816539648.0,444277087797248.0,-,0.0
2006-03-13,755697616683008.0,433352268054528.0,-,0.0
2006-03-10,626875172913152.0,359479468097536.0,-,0.0
2006-03-09,606916795432960.0,348034386886656.0,-,0.0
2006-03-08,607823973056512.0,348554614800384.0,-,0.0
2006-03-07,604648784265216.0,346733817102336.0,-,0.0
2006-03-06,610545573036032.0,350115298541568.0,-,0.0
2006-03-03,619617617707008.0,355317644787712.0,-,0.0
2006-03-02,597844817870848.0,342832107749376.0,-,0.0
2006-03-01,588319184388096.0,337369647546368.0,-,0.0
2006-02-28,590587195555840.0,338670250885120.0,-,0.0
2006-02-27,589226429120512.0,337889909014528.0,-,0.0
2006-02-24,591948029100032.0,339450592755712.0,-,0.0
2006-02-23,576979195658240.0,330866798624768.0,-,0.0
2006-02-22,551577584664576.0,316300316377088.0,-,0.0
2006-02-21,544773584715776.0,312398573469696.0,-,0.0
2006-02-17,546588007071744.0,313439062851584.0,-,0.0
