Main,Unnamed: 1,Unnamed: 2,Unnamed: 3
,Link,https://arxiv.org/abs/1808.07042,
,,,
2018-OpenAI,Improving language understanding with unsupervised learning.,,
,Authors,"OpenAI: Radford, Narasimhan, Salimans, Sutskever",
,Link,https://cdn.openai.com/research-covers/language-unsupervised/language_understanding_paper.pdf,
,,,
2019-1,"Pytorch: An imperative style, high-performance deep learning library. arXiv 12/3/2019, NeurIPS 2019.",,
,Authors,"Adam Paszke, Sam Gross, Francisco Massa, Adam Lerer, James Bradbury, Gregory Chanan, Trevor Killeen, Zeming Lin, Natalia Gimelshein, Luca Antiga, Alban Desmaison, Andreas Kopf, Edward Yang, Zachary DeVito, Martin Raison, Alykhan Tejani, Sasank Chilamkurthy, Benoit Steiner, Lu Fang, Junjie Bai, Soumith Chintala (Facebook, Google, Nvidia)",
,Citations,30753,
,Link,https://arxiv.org/abs/1912.01703,
,,,
2019-1.5,Language models are unsupervised multitask learners. OpenAI blog.,,
,Authors,"OpenAI: Radford, Wu, Child, Luan, Amodei, Sutskever.",
,Citations,8902,
,Link,https://d4mucfpksywv.cloudfront.net/better-language-models/language_models_are_unsupervised_multitask_learners.pdf,
,Notes,"This paper discloses GPT-2, trained on a corpus called ""WebText"".",
,References,"2012-1, 2014-5.5, 2016-DeepSpeech2, 2018-9.5, 2017-3.5, 2017-3.6, 2017-1, 2017-y, 2017-2.5, 2017-8, 2018-w, 1997-2, 2013-1, 2011-4, 2018-COQA",
,,,
2019-2,Efficientnet: Rethinking model scaling for convolutional neural networks. 2019.,,
,Authors,"M Tan, Q Le, ICML.",
,Citations,14017,
,Link,https://arxiv.org/abs/1905.11946,
,,,
2019-3,Exploring the limits of transfer learning with a unified text-to-text transformer. arXiv 10/23/2019,,
,Authors,"Colin Raffel, Noam Shazeer, Adam Roberts, Katherine Lee, Sharan Narang, Michael Matena, Yanqi Zhou, Wei Li, Peter J. Liu (Google)",
,Citations,9183,
,Link,https://arxiv.org/abs/1910.10683,
,,,
2019-4,RoBERTa: A Robustly Optimized BERT Pretraining Approach. arXiv 7/26/2019,,
,Authors,Liu et al,
,Citations,8373,
,Link,https://arxiv.org/abs/1907.11692,
,,,
2019-4.5,ALBERT: A Lite BERT for Self-supervised Learning of Language Representations. arXiv 9/26/2019,,
,Authors,Lan et al. (Google),
,Citations,7306,
,Link,https://arxiv.org/abs/1909.11942,
,,,
2019-4.6,"DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter",,
,Authors,Sanh et al. (HuggingFace),
,Citations,6706,
,Link,https://arxiv.org/abs/1910.01108,
,,,
2019-5,"Grandmaster level in starcraft ii using multi-agent reinforcement learning. Nature, 575(7782):350–354, 2019.",,
,Authors,"Oriol Vinyals, Igor Babuschkin, Wojciech M Czarnecki, Michael Mathieu, Andrew Dudzik, Juny-oung Chung, David H Choi, Richard Powell, Timo Ewalds, Petko Georgiev, et al. ",
,Citations,3259,
,Link,https://ailibrary.s3.amazonaws.com/Grandmaster+level+in+StarCraft+II+using+multi-agent+RL+-+Vinyals+2019.pdf,
,,,
2019-5.5,TinyBERT: Distilling BERT for Natural Language Understanding,,
,Authors,Jiao et al. (Huawei),
,Citations,1767,
,Link,https://arxiv.org/abs/1909.10351,
,,,
2019-6,VL-BERT: Pre-training of Generic Visual-Linguistic Representations. arXiv 8/22/2019,,
,Authors,"Weijie Su, Xizhou Zhu, Yue Cao, Bin Li, Lewei Lu, Furu Wei, and Jifeng Dai",
,Citations,1330,
,Link,https://arxiv.org/abs/1908.08530,
,,,
2019-7,"Dota 2 with large scale deep reinforcement learning. arXiv preprint arXiv:1912.06680, 12/13/2019",,
,Authors,"Christopher Berner, Greg Brockman, Brooke Chan, Vicki Cheung, Przemysław Debiak, Christy Dennison, David Farhi, Quirin Fischer, Shariq Hashme, Chris Hesse, Rafal Jozefowicz, Scott Gray, Catherine Olsson, Jakub Pachocki, Michael Petrov, Henrique Ponde de Oliveira Pinto, Jonathan Raiman, Tim Salimans, Jeremy Schlatter, Jonas Schneider, Szymon Sidor, Ilya Sutskever, Jie Tang, Filip Wolski, Susan Zhang (OpenAI)",
,Citations,1302,
,Link,,
,References,"1994-2, 2002-1",
,,"Playing atari with deep reinforcement learning. Mnih, Kavukcuoglu, Silver, Graves, Antonoglou, Wierstra, Riedmiller. arXiv 2013.",
,,"Mastering the game of Go with deep neural networks and tree search. Silver, D., Huang, A., Maddison, CJ, Guez, A, Sifre, L, Van Den Driessche, G, Schrittwieser, J, Antonoglou I, Panneershelvam V, Lanctot M. Nature 529, 484.",
,,"Grandmaster level in starcraft ii using multi-agent reinforcement learning. Oriol Vinyals, Igor Babuschkin, Wojciech M Czarnecki, Michael Mathieu, Andrew Dudzik, Juny-oung Chung, David H Choi, Richard Powell, Timo Ewalds, Petko Georgiev, et al. Nature, 575(7782):350–354, 2019.",
,,"A general reinforcement learning algorithm that masters chess, shogi, and go through self-play. David Silver, Thomas Hubert, Julian Schrittwieser, Ioannis Antonoglou, Matthew Lai, Arthur Guez, Marc Lanctot, Laurent Sifre, Dharshan Kumaran, Thore Graepel, et al. Science, 362(6419):1140–1144, 2018.",
,,,
2019-8,"Superhuman AI for multiplayer poker. Science, 365(6456):
885–890, 7/11/2019",,
,Authors,"Noam Brown, Tuomas Sandholm",
,Citations,681,
,Link,https://ailibrary.s3.amazonaws.com/Superhuman+AI+for+multiplayer+poker+-+Brown+Science+2019.pdf,
,,,
2019-8.5,Q-BERT: Hessian Based Ultra Low Precision Quantization of BERT. arXiv 9/25/2019,,
,Authors,Shen et al. (UC Berkeley),
,Citations,538,
,Link,https://arxiv.org/abs/1909.05840,
,,,
2019-9,PIQA: Reasoning about Physical Commonsense in Natural Language. arXiv 11/26/2019,,
,Authors,Bisk et al.,
,Citations,341,
,Link,https://arxiv.org/abs/1911.11641,
,,,
2019-x,ZeRO: Memory Optimizations Toward Training Trillion Parameter Models,,
,Authors,Rajbhandari et al.,
,Citations,,
,Link,https://arxiv.org/abs/1910.02054,
,,,
,,,
2020-Diffusion,Denoising Diffusion Probabilistic Models. arXiv 6/19/2020,,
,Authors,"Jonathan Ho, Ajay Jain, Pieter Abbeel",
,Citations,4000,
,Link,https://arxiv.org/abs/2006.11239,
,References,"2015-9, 2017-14",
,,,
2020-0.3,A Primer in BERTology: What we know about how BERT works,,
,Authors,Rogers et al. (Academics),
,Citations,1595,
,Link,https://arxiv.org/abs/2002.12327,
,,,
2020-0.5,Movement Pruning: Adaptive Sparsity by Fine-Tuning. arXiv 5/15/2020,,
,Authors,Sanh et al. (HuggingFace),
,Citations,411,
,Link,https://arxiv.org/abs/2005.07683,
,,,
2020-1,Measuring Massive Multitask Language Understanding. arXiv 9/7/2020,,
,Authors,Hendrycks et al.,
,Citations,226,
,Link,https://arxiv.org/abs/2009.03300,
,,,
2020-1.5,PoWER-BERT: Accelerating BERT Inference via Progressive Word-vector Elimination,,
,Authors,Goyal et al. (IBM),
,Citations,82,
,Link,https://arxiv.org/abs/2001.08950,
,,,
2020-2,Look at the First Sentence: Position Bias in Question Answering. arXiv 4/30/20,,
,Authors,Ko et al.,
,Citations,46,
,Link,https://arxiv.org/abs/2004.14602,
,,,
2020-x,Language Models are Few-Shot Learners; NIPS 2020,,
,Authors,Brown et al.,
,Citations,,
,Link,,
,,,
2020-y,An image is worth 16x16 words: transformers for image recognition at scale; arXiv,,
,Authors,Dosovitskiy et al.,
,Citations,,
,Link,,
,,,
2021-1,"Deep learning with Python, 2nd Edition. Manning 2021.",,
,Author,Francois Chollet,
,Citations,5145,
,Link,https://ailibrary.s3.amazonaws.com/Franc%CC%A7ois+Chollet+-+Deep+Learning+with+Python-Manning+Publications+(2021).pdf,
,,,
2021-2,Zero-shot text-to-image generation. arXiv 2/24/2021,,
,Authors,"Aditya Ramesh, Mikhail Pavlov, Gabriel Goh, Scott Gray, Chelsea Voss, Alec Radford, Mark Chen, Ilya Sutskever (Open AI).",
,Citations,2033,
,Link,https://arxiv.org/abs/2102.12092,
,,,
2021-3,"Switch transformers: scaling to trillion parameter models with simple and efficient sparsity. arXiv 1/11/2021, two revisions",,
,Authors,"William ""Liam"" Fedus, Barret Zoph, Noam Shazeer",
,Citations,806,
,Link,https://arxiv.org/abs/2101.03961,
,,,
2021-x,"Score-based Generative Modeling in Latent Space. arXiv 6/10/2021, revised 12/2/2021",,
,Authors,Vahdat et al (Nvidia),
,Citations,300,
,Link,https://arxiv.org/abs/2106.05931,
,References,,
,,,
2021-y,Score-based Generative Modeling with Critically-Damped Langevin Diffusion,,
,Authors,Dockhorn et al,
,Citations,113,
,Link,https://arxiv.org/abs/2112.07068,
,,,
2021-4,A Data-Centric Approach for Training DNNs with Less Data. arXiv 10/7/2021,,
,Authors,Motamedi et al.,
,Citations,54,
,Link,https://arxiv.org/abs/2110.03613,
,,,
2021-5,A General Language Assistant as a Laboratory for Alignment. arXiv 12/1/2021,,
,Authors,Askell et al. (Anthropic),
,Citations,44,
,Link,https://arxiv.org/pdf/2112.00861.pdf,
,,,
2021-6,Data-Centric AI Requires Rethinking Data Notion. arXiv 10/6/2021,,
,Authors,Hajij et al,
,Citations,8,
,Link,https://arxiv.org/abs/2110.02491,
,,,
2021-x,Conditional Variational Autoencoder with Adversarial Learning for End-To-End Text-to-Speech,,
,Authors,"Jaehyeon Kim, Jungil Kong, Juhee Son",
,Citations,451,
,Link,https://arxiv.org/abs/2106.06103,
,,,
2021-y,Diffusion Models Beat GANs on Image Synthesis. arXiv 6/1/2021,,
,Authors,"OpenAI: Prafulla Dhariwal, Alex Nichol",
,Citations,3052,
,Link,https://arxiv.org/abs/2105.05233,
,,,
2021-z,Improved Denoising Diffusion Probabilistic Models,,
,Authors,"OpenAI: Prafulla Dhariwal, Alex Nichol",
,Citations,,
,Link,https://arxiv.org/pdf/2102.09672.pdf,
,,,
2021-za,"Block Pruning for Faster Transformers, arXiv 9/10/21",,
,Authors,"Lagunas, et al. (HuggingFace)",
,Citations,182,
,Link,https://arxiv.org/abs/2109.04838,
,,,
2021-zb,Quantization of Deep Neural Networks for Accurate Edge Computing. arXiv 4/25/21,,
,Authors,Chen et al. (Guangdong),
,Citations,23,
,Link,https://arxiv.org/abs/2104.12046,
,,,
2021-zc,"I-BERT: Integer-only BERT Quantization, arXiv 6/8/21",,
,Authors,Kim et al. (UC Berkeley),
,Citations,302,
,Link,https://arxiv.org/pdf/2101.01321,
,,,
2022-1,Training language models to follow instructions with human feedback. arXiv 3/4/2022,,
,Authors,Ouyang et al,
,Citations,1812,
,Link,https://arxiv.org/abs/2203.02155,
,,,
2022-2,Palm: scaling language modeling with pathways. arXiv 4/5/2022,,
,Authors,"Aakanksha Chowdhery, Sharan Narang, Jacob Devlin, Maarten Bosma, Gaurav Mishra, Adam Roberts, Paul Barham, Hyung Won Chung, Charles Sutton, Sebastian Gehrmann, Parker Schuh, Kensen Shi, Sasha Tsvyashchenko, Joshua Maynez, Abhishek Rao, Parker Barnes, Yi T",
,Citations,1259,
,Link,https://arxiv.org/abs/2204.02311,
,,,
2022-3,Scaling Instruction-Finetuned Language Models. arXiv 10/20/2022,,
,Authors,Chung et al,
,Citations,398,
,Link,https://arxiv.org/abs/2210.11416,
,,,
2022-4,Self-Instruct: Aligning Language Models with Self-Generated Instructions. arXiv 12/20/2022,,
,Authors,Wang et al.,
,Citations,185,
,Link,https://arxiv.org/abs/2212.10560,
,,,
2022-4.5,Structured Pruning Learns Compact and Accurate Models. arXiv 4/1/2022.,,
,Authors,Xia et al. (Princeton),
,Citations,181,
,Link,https://arxiv.org/abs/2204.00408,
,,,
2022-5,Holistic Evaluation of Language Models. arXiv 11/16/2022,,
,Authors,Liang et al,
,Citations,169,
,Link,https://arxiv.org/abs/2211.09110,
,,,
"2022-Anthropic-Constitutional-AI, 2022-6",Constituional AI: Harmlessness from AI feedback. arXiv 12/15/2022,,
,Authors,Bai et al.,
,Citations,123,
,Link,https://arxiv.org/pdf/2212.08073.pdf,
,,,
"2022-Anthropic-Training-A-Helpful, 2022-7",Training a Helpful and Harmless Assistant with Reinforcement Learning from Human Feedback. arXiv 4/12/2022,,
,Authors,Bai et al. (Anthropic),
,Citations,75,
,Link,https://arxiv.org/abs/2204.05862,
,,,
2022-8,"A Path Towards Autonomous Machine Intelligence. Openreview.net V0.9.2, 6/27/2022",,
,Authors,Yann LeCun,
,Citations,66,
,Link,https://openreview.net/pdf?id=BZ5a1r-kVsf,
,,,
2022-9,Scaling Laws for Reward Model Overoptimization. arXiv 10/19/2022,,
,Authors,"Leo Gao, John Schulman, Jacob Hilton (OpenAI)",
,Citations,29,
,Link,https://arxiv.org/abs/2210.10760,
,,,
2022-10,"What do tokens know about their characters and how do they know it?”, 6/6/2022, arXiv:2206.02608",,
,Authors,Ayush Kaushal and Kyle Mahowald,
,Citations,6,
,Link,https://arxiv.org/abs/2206.02608,
,,,
2022-x,"BigVGAN: A Universal Neural Vocoder with Large-Scale Training, 6/9/22, arXiv:2206.04658",,
,Authors,"Sang-gil Lee, Wei Ping, Boris Ginsburg, Bryan Catanzaro, Sungroh Yoon (Seoul National U, Nvidia)",
,Citations,58,
,Link,https://arxiv.org/abs/2206.04658,
,,,
2022-y,"Elucidating the Design Space of Diffusion-Based Generative Models, 10/11/2022, arXiv",,
,Authors,"Nvidia: Tero Karras, Miika Aittala, Timo Aila, Samuli Laine",
,Citations,,
,Link,https://arxiv.org/abs/2206.00364,
,,,
2022-z,"Flow Matching for Generative Modeling, 10/6/22, arXiv",,
,Authors,Meta: Yaron Lipman et al.,
,Citations,,
,Link,https://arxiv.org/abs/2210.02747,
,,,
2022-w,"Efficient Training of Language Models to Fill in the Middle; 7/28/22, arXiv",,
,Authors,OpenAI: Bavarian et al.,
,Citations,,
,Link,https://arxiv.org/pdf/2207.14255.pdf,
,,,
2022-v,Hungry Hungry Hippos: Towards language modeling with state space models; arXiv,,
,Authors,Dao et al.,
,Citations,,
,Link,,
,,,
2022-u,METRO: Efficient Denoising Pretraining of Large Scale Autoencoding Language Models with Model Generated Signals,,
,Authors,Microsoft: Bajaj et al.,
,Citations,,
,Link,https://arxiv.org/pdf/2204.06644.pdf,
,,,
,MagicMix: Semantic Mixing with Diffusion Models. arXiv 10/28/22,,
,Authors,ByteDance: Liew et al.,
,Citations,,
,Link,https://arxiv.org/abs/2210.16056,
,,,
2022-11,SwiftPruner: Reinforced Evolutionary Pruning for Efficient Ad Relevance,,
,Authors,Zhang et al. (Microsoft),
,Citations,5,
,Link,https://arxiv.org/abs/2209.00625,
,,,
2022-12,Transkimmer: Transformer Learns to Layer-wise Skim; arXiv 5/15/2022,,
,Authors,Guan et al. (Shanghai),
,Citations,30,
,Link,https://arxiv.org/abs/2205.07324,
,,,
2023-1,LLaMA: Open and Efficient Foundation Language Models. arXiv 2/27/2023,,
,Authors,Touvron et al.,
,Citations,878,
,Link,https://arxiv.org/abs/2302.13971,
,,,
2023-QLORA,QLoRA: Efficient Finetuning of Quantized LLMs,,
,Authors,U Washington: Dettmers et al.,
,Citations,614,
,Link,https://arxiv.org/abs/2305.14314,
,,,
2023-2,"Sparks of Artificial General Intelligence: Early experiments with GPT-4,” 3/22/2023, arXiv:2303.12712",,
,Authors,"Sebastien Bubeck, Varun Chandrasekaran, Ronen Eldan, Johannes Gehrke, Eric Horvitz, Ece Kamar, Peter Lee, Yin Tat Lee, Yuanzhi Li, Scott Lundberg, Harsha Nori, Hamid Palangi, Marco Tulio Ribeiro, and Yi Zhang",
,Citations,501,
,Link,https://arxiv.org/abs/2303.12712,
,,,
,The Flan Collection: Designing Data and Methods for Effective Instruction Tuning. arXiv 1/31/2023,,
,Authors,Longpre et al,
,Citations,75,
,Link,https://arxiv.org/abs/2301.13688,
,,,
,It Takes One to Tango but More Make Trouble?: In-Context Training with Different Number of Demonstrations. ResearchGate 3/14/2023,,
,Authors,Chen et al.,
,Citations,,
,Link,https://www.researchgate.net/publication/369233842_It_Takes_One_to_Tango_but_More_Make_Trouble_In-Context_Training_with_Different_Number_of_Demonstrations/fulltext/64113655a1b72772e4fad48c/It-Takes-One-to-Tango-but-More-Make-Trouble-In-Context-Training-with-Different-Number-of-Demonstrations.pdf,
,,,
2023-GPT-4,GPT-4 Technical Report. arXiv 3/15/2023,,
,Authors,OpenAI,
,Citations,,
,Link,https://arxiv.org/abs/2303.08774,
,,,
,Data-centric AI: A Survey. arXiv 3/17/2023,,
,Authors,Zha et al,
,Citations,29,
,Link,https://arxiv.org/abs/2303.10158,
,,,
,Instruction Tuning with GPT-4. arXiv 4/6/2023,,
,Authors,Peng et al,
,Citations,93,
,Link,https://arxiv.org/abs/2304.03277,
,,,
,OpenAssistant Conversations -- Democratizing LLM Alignment. arXiv 4/14/2023,,
,Authors,Kopf et al,
,Citations,35,
,Link,https://arxiv.org/abs/2304.07327,
,,,
,WizardLM: Empowering LLMs to Follow Complex Instructions. arXiv 4/24/2023,,
,Authors,Xu et al,
,Citations,20,
,Link,https://arxiv.org/abs/2304.12244,
,,,
,Backdoor Learning on Sequence to Sequence Models. arXiv 5/3/2023,,
,Authors,Chen et al,
,Citations,2,
,Link,https://arxiv.org/abs/2305.02424,
,,,
,"PTP: Boosting Stability and Performance of Prompt Tuning with Perturbation-Based Regularizer. 5/3/2023, arXiv",,
,Authors,Chen et al,
,Citations,1,
,Link,https://arxiv.org/abs/2305.02423,
,,,
,"Bot or Human? Detecting ChatGPT Imposters with A Single Question, 5/10/2023, arXiv:2305.06424",,
,Authors,"Hong Wang, Xuan Luo, Weizhi Wang, and Xifeng Yan",
,Citations,5,
,Link,https://arxiv.org/abs/2305.06424,
,,,
,"Multi-level Temporal-channel Speaker Retrieval for Robust Zero-shot Voice Conversion, arXiv 5/12/2023",,
,Authors,Wang et al.,
,Citations,,
,Link,https://arxiv.org/abs/2305.07204,
,,,
2023-PaLM2,PaLM 2 Technical Report arXiv 5/17/23,,
,Authors,Anil et al. (Google),
,Citations,84,
,Link,https://arxiv.org/abs/2305.10403,
,,,
,"Tree of Thoughts: Deliberate Problem Solving with Large Language Models, 5/17/2023, arXiv:2305.10601",,
,Authors,"Shunyu Yao, Dian Yu, Jeffrey Zhao, Izhak Shafran, Thomas L. Griffiths, Yuan Cao, and Karthik Narasimhan",
,Citations,53,
,Link,https://arxiv.org/abs/2305.10601,
,,,
,LIMA: Less is More for Alignment. arXiv 5/18/2023,,
,Authors,"Chunting Zhou, Pengfei Liu, Puxin Xu, Srini Iyer, Jiao Sun, Yuning Mao, Xuezhe Ma, Avia Efrat, Ping Yu, Lili Yu, Susan Zhang, Gargi Ghosh, Mike Lewis, Luke Zettlemoyer, Omer Levy. (Meta AI)",
,Citations,35,
,Link,https://arxiv.org/abs/2305.11206,
,References,"2022-Anthropic-Training-A-Helpful, 2022-Anthropic-Constitutional-AI",
,,,
,AlpacaFarm: A Simulation Framework for Methods that Learn from Human Feedback. arXiv 5/22/2023,,
,Authors,Dubois et al.,
,Citations,12,
,Link,https://arxiv.org/abs/2305.14387,
,,,
,Enhancing Chat Language Models by Scaling High-quality Instructional Conversations. arXiv 5/23/2023,,
,Authors,Ding et al,
,Citations,6,
,Link,https://arxiv.org/abs/2305.14233,
,,,
,Optimum tic-tac-toe. email newsletter received 5/26/2023.,,
,Authors,Janelle Shane,
,Citations,,
,Link,https://www.aiweirdness.com/optimum-tic-tac-toe/,
,,,
,LLMs are not fair evaluators. arXiv 5/29/2023,,
,Authors,Wang et al,
,Citations,17,
,Link,https://arxiv.org/abs/2305.17926,
,,,
,AlteredAvatar: Stylizing Dynamic 3D Avatars with Fast Style Adaptation. arXiv 5/30/2023.,,
,Authors,Nguyen-Phuoc et al,
,Citations,0,
,Link,https://arxiv.org/abs/2305.19245,
,,,
,"Large Language Models Converge on Brain-Like Word Representations, 6/2/2023, arXiv:2306.01930",,
,Authors,"Jiaang Li, Antonia Karamolegkou, Yova Kementchedjhieva, Mostafa Abdou, Sune Lehmann, and Anders Søgaard",
,Citations,1,
,Link,https://arxiv.org/pdf/2306.01930.pdf,
,,,
,InstructZero: Efficient Instruction Optimization for Black-Box Large Language Models. arXiv 6/5/2023,,
,Authors,Chen et al,
,Citations,0,
,Link,https://arxiv.org/abs/2306.03082,
,,,
,INSTRUCTEVAL: Towards Holistic Evaluation of Instruction-Tuned Large Language Models. arXiv 6/7/2023,,
,Authors,Chia et al,
,Citations,,
,Link,https://arxiv.org/abs/2306.04757,
,,,
,Judging LLM-as-a-judge with MT-Bench and Chatbot Arena. arXiv 6/9/2023,,
,Authors,Zheng et al,
,Citations,30,
,Link,https://arxiv.org/abs/2306.05685,
,,,
2023-Bhargava,Referring to Screen Texts with Voice Assistants. arXiv 6/10/2023,,
,Authors,Apple: Bhargava et al.,
,Citations,,
,Link,https://arxiv.org/pdf/2306.07298.pdf,
,,,
,Fast Diffusion Model. arXiv 6/12/2023,,
,Authors,Zike Wu et al,
,Citations,2,
,Link,https://arxiv.org/abs/2306.06991,
,,,
,WizardCoder: Empowering Code LLMs with Evol-Instruct. arXiv 6/14/2023,,
,Authors,Luo et al,
,Citations,11,
,Link,https://arxiv.org/abs/2306.08568,
,,,
,Constraint-aware and Ranking-distilled Token Pruning for Efficient Transformer Inference. arXiv 6/26/23,,
,Authors,Li et al. (Microsoft),
,Citations,,
,Link,https://arxiv.org/pdf/2306.14393,
,,https://github.com/microsoft/Moonlit/tree/main/ToP,
,References,"2018-1, 2019-4.5, 2019-4, 2019-3, 2021-za, 2021-zb, 2021-zc, 2019-8.5, 2019-5.5, 2019-4.6, 2022-4.5, 2022-1, 2020-1.5, 2020-0.3, 2022-12",
,,,
2023-Alpagasus,Alpagasus - Training a Better Alpaca with Fewer Data. Arxiv 7/17/2023,,
,Authors,Chen et al.,
,Citations,3,
,Link,https://arxiv.org/abs/2307.08701,
,References,"2023-PaLM2, 2021-Anthropic, 2022-Anthropic",
,Read,2023-08-11 00:00:00,
,,,
,The Five-Dollar Model: Generating Game Maps and Sprites from Sentence Embeddings. arXiv 8/8/2023,,
,Authors,Merino et al,
,Citations,0,
,Link,https://arxiv.org/abs/2308.04052,
,,,
,DiffusionEngine: Diffusion Model is Scalable Data Engine for Object Detection. arXiv 9/7/2023,,
,Authors,ByteDance: Zhang et al.,
,Citations,,
,Link,https://arxiv.org/abs/2309.03893,
,,,
,Faith and Fate: Limits of Transformers on Compositionality; arXiv 10/31/23,,
,Authors,Dziri et al (Allen AI),
,Citations,,
,Link,https://arxiv.org/pdf/2305.18654.pdf,
,,,
2023-MARRS,MARRS: Multimodal Reference Resolution System; arXiv 11/3/2023,,
,Authors,"Apple: Ates, et al.",
,Citations,,
,Link,https://arxiv.org/abs/2311.01650,
,,,
,"Analyzing and Improving the Training Dynamics of Diffusion Models; arXiv, 12/5/2023",,
,Authors,Nvidia: Tero Karras,
,Citations,,
,Link,https://arxiv.org/abs/2312.02696,
,,,
,"A mathematical perspective on Transformers; arXiv, 12/17/2023",,
,Authors,"Geshkovski, et al.",
,Citations,0,
,Link,https://arxiv.org/abs/2312.10794,
,References,2016-1,
,,,
2024,"Textually Pretrained Speech Language Models; arXiv 1/30/24 revision, original 5/22/23",,
,Authors,Meta: Michael Hassid et al.,
,Citations,,
,Link,https://arxiv.org/abs/2305.13009,
,References,,
,,,
,"Spectral State Space Models; 2/7/2024, arXiv",,
,Authors,"Google: Naman Agarwal, Elad Hazan, et al.",
,Citations,,
,Link,https://arxiv.org/pdf/2312.06837.pdf,
,References,"2016-z, 1994-1, 2020-x, 2014-5, 2022-v, 2020-y",
,,,
,"ReALM: Reference Resolution as Language Modeling; 3/29/2024, arXiv",,
,Authors,"Apple: Moniz, et al.",
,Citations,,
,Link,https://arxiv.org/pdf/2403.20329.pdf,
,References,"2023-GPT-4, 2023-MARRS, 2022-u, 2020-x, 2023-Bhargava, 2023-QLORA, 2020-y",
,,,
,"MVDream: Multi-view Diffusion for 3D Generation. arXiv 4/18/24 revision, 8/31/23 original",,
,Authors,ByteDance: Shi et al.,
,Citations,,
,Link,https://arxiv.org/abs/2308.16512,
,,,
,StoryDiffusion: Consistent Self-Attention for Long-Range Image and Video Generation; 5/2/2024; arXiv,,
,Authors,"ByteDance: Zhou, et al.",
,Citations,,
,Link,,
,References,,
,,,
,Distilling Diffusion Models into Conditional GANs; arXiv 5/9/2024,,
,Authors,Adobe: Kang et al.,
,Citations,,
,Link,https://arxiv.org/abs/2405.05967,
,,,
,Diffusion for World Modeling: Visual Details Matter in Atari; arXiv 5/20/24,,
,Authors,Alonso et al.,
,Citations,,
,Link,https://arxiv.org/abs/2405.12399,
,,,
,Kraken: Inherently Parallel Transformers for Efficient Multi-Device Inference; arXiv 8/17/24,,
,Authors,Prabhakar et al. (Princeton),
,Citations,,
,Link,https://arxiv.org/pdf/2408.07802,
